OmimID	Gene
609650	NLRP6
609651	GPHA2
609652	GPHB5
609653	NDUFAF2
609654	-
609655	-
609656	-
609657	-
609658	NLRP5
609659	NLRP8
609660	NLRP13
609661	NLRP7
609662	NLRP10
609663	NLRP9
609664	NLRP11
609665	NLRP14
609666	TPCN1
609667	TAGAP
609668	PPTC7
609669	WDR36
609670	-
609671	STEAP3
609672	EXOC6
609673	PDGFD
609674	ESCO1
609675	SOSTDC1
609676	MAVS
609677	OS9
609678	SLITRK1
609679	SLITRK3
609680	SLITRK5
609681	SLITRK6
609682	DCLRE1A
609683	DCLRE1B
609684	MAL2
609685	CDCA7L
609686	CLYBL
609687	MIR196A2
609688	MIR196B
609689	CEP250
609690	FARSB
609691	FHOD3
609692	WIPF2
609693	VWA7
609694	GMIP
609695	HPD
609696	ARID4B
609697	SAP130
609698	-
609699	MGLL
609700	RABGEF1
609701	NAGLU
609702	PSMG2
609703	MIR15A
609704	MIR16-1
609705	MIR24-1
609706	-
609707	DUS2
609708	LPL
609709	GYLTL1B
609710	C5orf20
609711	UQCR11
609712	PKLR
609713	HUS1B
609714	TREML1
609715	TREML2
609716	TREML3P
609717	PCAT4
609718	LHFPL2
609719	LHFPL3
609720	CRB2
609721	PKD1L1
609722	PDLIM2
609723	YPEL2
609724	YPEL3
609725	YPEL4
609726	YPEL5
609727	SPG29
609728	MARS2
609729	PDZRN3
609730	PDZRN4
609731	CST11
609732	LNX1
609733	LNX2
609734	-
609735	RFFL
609736	CCDC88A
609737	CRB3
609738	IGSF9
609739	ILDR1
609740	PHF19
609741	-
609742	IL4I1
609743	CADM3
609744	CADM4
609745	GLC1I
609746	ARHGAP10
609747	ABRA
609748	UBL7
609749	UXS1
609750	-
609751	ACOX1
609752	NCOA7
609753	-
609754	CELIAC2
609755	-
609756	CHRFAM7A
609757	-
609758	NKAIN2
609759	PRDM7
609760	PRDM9
609761	TRIOBP
609762	BLOC1S3
609763	PI4K2A
609764	KDM4A
609765	KDM4B
609766	KDM4D
609767	SLC25A28
609768	BLOC1S2
609769	SDR9C7
609770	AMICA1
609771	UBN1
609772	CTTNBP2
609773	EID2
609774	API5
609775	YIPF3
609776	PRAP1
609777	XIRP1
609778	XIRP2
609779	NEK11
609780	CPVL
609781	-
609782	-
609783	ITIH5
609784	UBP1
609785	TFCP2L1
609786	GRHL1
609787	UBAP1
609788	XRRA1
609789	AQP12A
609790	-
609791	LINGO1
609792	LINGO3
609793	LINGO2
609794	LINGO4
609795	QRFP
609796	-
609797	BICD2
609798	NEK9
609799	NEK8
609800	-
609801	CD300E
609802	SLC24A5
609803	ANKAR
609804	WDR16
609805	SPATA19
609806	HMBS
609807	CD300LF
609808	-
609809	LIME1
609810	PEG10
609811	COX7B2
609812	-
609813	-
609814	-
609815	-
609816	NBEAL1
609817	-
609818	USP10
609819	PRAC1
609820	-
609821	-
609822	-
609823	-
609824	HORMAD1
609825	COQ2
609826	SLC34A3
609827	PELI3
609828	FSD1
609829	FSD1L
609830	-
609831	MMACHC
609832	SLC47A1
609833	SLC47A2
609834	SETMAR
609835	MYCBPAP
609836	PCBD2
609837	SNORD115-1
609838	SLC24A2
609839	SLC24A3
609840	SLC24A4
609841	SLC8B1
609842	EDC3
609843	DCP1B
609844	DCP2
609845	SI
609846	REG4
609847	NOTUM
609848	KCTD11
609849	CORO1B
609850	TBC1D1
609851	IPMK
609852	MIXL1
609853	PPCS
609854	PPCDC
609855	COASY
609856	SPATA16
609857	DMWD
609858	ETNK1
609859	ETNK2
609860	DAD1P1
609861	IKBIP
609862	TMPRSS6
609863	TCTN1
609864	TMEM55A
609865	TMEM55B
609866	STARD13
609867	UBLCP1
609868	SPATA7
609869	SPATA12
609870	ARHGAP21
609871	TBC1D2
609872	WFDC12
609873	ITLN1
609874	ITLN2
609875	ATOH7
609876	-
609877	CRYL1
609878	MED9
609879	SPATA4
609880	KAT7
609881	POLR2J2
609882	MTF2
609883	MKS1
609884	TMEM67
609885	ELL3
609886	-
609887	-
609888	-
609889	-
609890	UBR4
609891	RIPPLY2
609892	RIPPLY3
609893	-
609894	UNC13A
609895	CASZ1
609896	EIF4E3
609897	EGFL8
609898	KREMEN1
609899	KREMEN2
609900	APOBEC3D
609901	ANKS4B
609902	-
609903	-
609904	HIST1H2BA
609905	MYL9
609906	EFS
609907	SEMA3D
609908	APOBEC4
609909	-
609910	MAATS1
609911	SLC25A47
609912	KAT8
609913	RP32
609914	AQP11
609915	CMD1Q
609916	AZI2
609917	ERI3
609918	GBD2
609919	GBD3
609920	CDH22
609921	LRP10
609922	EHBP1
609923	-
609924	-
609925	DPEP2
609926	DPEP3
609927	VPS37A
609928	MYH7B
609929	MYH15
609930	MYL6B
609931	MYL6
609932	SPACA4
609933	REG3G
609934	EBF2
609935	EBF4
609936	SPIN1
609937	CDCA7
609938	CADM2
609939	-
609940	-
609941	DFNB51
609942	-
609943	-
609944	-
609945	-
609946	DFNB47
609947	KIAA0391
609948	RNF216
609949	C5AR2
609950	RAVER1
609951	ZNF384
609952	DFNB55
609953	RAVER2
609954	-
609955	-
609956	RAB37
609957	PPM1J
609958	-
609959	MYADM
609960	KIAA0020
609961	HMHB1
609962	CLEC4E
609963	CHSY3
609964	CLEC4D
609965	DFNA53
609966	GGN
609967	FAM129C
609968	-
609969	SBSN
609970	HES2
609971	HES3
609972	ACOT2
609973	HCN3
609974	CDH9
609975	-
609976	HIF3A
609977	CDCA8
609978	CADPS2
609979	VGLL2
609980	VGLL3
609981	-
609982	VPS4A
609983	VPS4B
609984	ZWILCH
609985	-
609986	CARD6
609987	STRA8
609988	PPA2
609989	-
609990	-
609991	FNDC1
609992	POP5
609993	-
609994	MYP11
609995	MYP12
609996	COL28A1
609997	HINT2
609998	HINT3
609999	SYNDIG1L
610000	CEP55
610001	-
610002	COL21A1
610003	-
610004	COL25A1
610005	TNIK
610006	-
610007	LMBR1L
610008	ARSG
610009	ARSI
610010	ARSJ
610011	ARSK
610012	SULF1
610013	SULF2
610014	TM2D3
610015	-
610016	MIR132
610017	-
610018	ARHGEF40
610019	-
610020	TBC1D10A
610021	-
610022	MYO5C
610023	-
610024	-
610025	COL24A1
610026	COL22A1
610027	VPS26B
610028	PARP14
610029	VDAC3
610030	VDAC1P4
610031	-
610032	TNPO3
610033	PEF1
610034	VPS33A
610035	VPS45
610036	CLDN19
610037	VPS37B
610038	VPS37C
610039	VPS37D
610040	MYO3B
610041	NDFIP2
610042	-
610043	COL23A1
610044	KCNT2
610045	ALDH5A1
610046	-
610047	CNPY4
610048	-
610049	SARNP
610050	TMPRSS13
610051	CHMP4A
610052	CHMP3
610053	TUBGCP6
610054	H2AFY
610055	CC2D1A
610056	SPAG7
610057	TECR
610058	TBCA
610059	MRPL33
610060	POLR1C
610061	DNAH7
610062	DNAL1
610063	DNAH17
610064	-
610065	-
610066	-
610067	MYO18A
610068	SLC26A6
610069	-
610070	MAP9
610071	-
610072	ERMN
610073	ORMDL1
610074	ORMDL2
610075	ORMDL3
610076	CDK20
610077	RGCC
610078	MORC3
610079	SIAE
610080	TM2D1
610081	TM2D2
610082	MYLIP
610083	TENM3
610084	TENM4
610085	FAM167A
610086	PRMT8
610087	PRMT7
610088	OLFML3
610089	RINT1
610090	-
610091	WSB1
610092	-
610093	-
610094	DEF6
610095	KIR3DL3
610096	TIMD4
610097	ODF4
610098	MCM9
610099	-
610100	-
610101	CUTC
610102	-
610103	S100Z
610104	MIR125B1
610105	MIR125B2
610106	DBNL
610107	OSGEP
610108	ANO1
610109	ANO2
610110	ANO3
610111	ANO4
610112	CMIP
610113	ADAMTSL4
610114	-
610115	NDC1
610116	P2RY14
610117	SLC26A11
610118	GPR33
610119	TENM2
610120	TSPAN33
610121	HTR3C
610122	HTR3D
610123	HTR3E
610124	CHST13
610125	-
610126	-
610127	-
610128	CHST11
610129	CHST12
610130	SLC26A1
610131	-
610132	VANGL1
610133	ST6GALNAC3
610134	ST6GALNAC5
610135	ST6GALNAC6
610136	-
610137	ST6GALNAC2
610138	ST6GALNAC1
610139	ST8SIA6
610140	-
610141	-
610142	CEP290
610143	DFNB62
610144	TBC1D3B
610145	ECE2
610146	IGF2-AS
610147	GPBAR1
610148	BBS10
610149	-
610150	CCT5
610151	METAP1
610152	CENPM
610153	-
610154	DFNB44
610155	-
610156	-
610157	-
610158	-
610159	ZNF366
610160	ZNF367
610161	TFAP2D
610162	CCDC28B
610163	-
610164	MIR134
610165	GTDC1
610166	IQSEC1
610167	PHPT1
610168	-
610169	INO80
610170	-
610171	CALML6
610172	SPEF2
610173	MIR10A
610174	UBTD2
610175	MIR130A
610176	SCGB1C1
610177	AEN
610178	KIAA0586
610179	PLB1
610180	OSTF1
610181	-
610182	PALMD
610183	ZFAND6
610184	MOGAT3
610185	-
610186	USP17L2
610187	-
610188	-
610189	-
610190	CHST8
610191	CHST9
610192	GLIS3
610193	-
610194	B3GALNT2
610195	PTOV1
610196	ELMOD2
610197	MED25
610198	-
610199	-
610200	MRPL13
610201	KIAA1009
610202	-
610203	CRIPAK
610204	-
610205	-
610206	SLC4A11
610207	SLC4A9
610208	-
610209	-
610210	MAF1
610211	SLIRP
610212	DFNB66
610213	ANIB4
610214	EDEM3
610215	ARHGEF25
610216	ANO8
610217	-
610218	SAP30BP
610219	DFNB59
610220	-
610221	AKT1S1
610222	RIN2
610223	RIN3
610224	SOHLH1
610225	RPS19BP1
610226	ZNF750
610227	-
610228	CAPN13
610229	CAPN14
610230	TRMU
610231	PCGF1
610232	ATP13A3
610233	-
610234	-
610235	MTFP1
610236	KIAA1715
610237	MED30
610238	SLC5A11
610239	-
610240	LHFPL4
610241	RNF32
610242	C7orf13
610243	ZFYVE27
610244	-
610245	-
610246	-
610247	-
610248	DFNB65
610249	POFUT2
610250	-
610251	-
610252	MIR1-2
610253	-
610254	MIR133A1
610255	MIR133A2
610256	-
610257	SEC31A
610258	SEC31B
610259	LINC00163
610260	-
610261	-
610262	-
610263	DNAJB13
610264	TEPP
610265	-
610266	TAOK1
610267	METAP1D
610268	MOGAT1
610269	-
610270	MOGAT2
610271	PIGS
610272	PIGT
610273	PIGM
610274	PIGV
610275	PIGW
610276	PIGX
610277	ORAI1
610278	PEAR1
610279	-
610280	OSTN
610281	ZFP62
610282	-
610283	-
610284	LIPT1
610285	DOK7
610286	LCMT1
610287	FBXL15
610288	GOLGA6A
610289	OXCT2
610290	GALNT12
610291	SV2C
610292	BANK1
610293	-
610294	-
610295	-
610296	NUDCD3
610297	-
610298	PHLDB2
610299	SLC6A17
610300	SLC6A18
610301	TMEM57
610302	EDEM2
610303	MAFA
610304	DERL2
610305	DERL3
610306	NPNT
610307	CERK
610308	B3GALTL
610309	UBE2S
610310	-
610311	MED28
610312	PIWIL2
610313	-
610314	PIWIL3
610315	PIWIL4
610316	PNPT1
610317	COBL
610318	COBLL1
610319	-
610320	MYP14
610321	-
610322	TRERF1
610323	MTDH
610324	OXSM
610325	NUDC
610326	RNASEH2B
610327	RUFY1
610328	RUFY2
610329	-
610330	RNASEH2C
610331	HES6
610332	-
610333	-
610334	TMEM176A
610335	PHF20
610336	C2CD4C
610337	URGCP
610338	-
610339	LEPRE1
610340	EPB41L4B
610341	LEPREL1
610342	LEPREL2
610343	C2CD4A
610344	C2CD4B
610345	AGK
610346	CDC37L1
610347	RPRD1A
610348	FAM178A
610349	MAMSTR
610350	LINS
610351	SMEK1
610352	SMEK2
610353	-
610354	KIAA1432
610355	PALB2
610356	-
610357	-
610358	SPCS1
610359	-
610360	MUC20
610361	-
610362	RAX2
610363	PADI6
610364	TMBIM1
610365	C1QTNF1
610366	AP3M1
610367	SLC2A11
610368	LRCH1
610369	HSPA14
610370	-
610371	SLC2A7
610372	SLC2A12
610373	DDX50
610374	-
610375	CAPRIN2
610376	ACKR3
610377	-
610378	GLIS1
610379	-
610380	-
610381	-
610382	-
610383	RASSF9
610384	HECW1
610385	TMEM176B
610386	BTBD7
610387	SLC25A37
610388	REM1
610389	LAMTOR2
610390	MPEG1
610391	-
610392	MYCBP2
610393	GON4L
610394	GLIPR1L2
610395	GLIPR1L1
610396	TRAPPC6A
610397	TRAPPC6B
610398	SAP30L
610399	TMPRSS11E
610400	MACROD1
610401	NTN4
610402	-
610403	CAND2
610404	RMI1
610405	CHPF
610406	TRNAR1
610407	TRNAG2
610408	SLC15A3
610409	SLC16A8
610410	DHRS1
610411	IPO13
610412	SPTSSB
610413	IGFBPL1
610414	NBPF15
610415	STXBP4
610416	SCAND1
610417	SCAND2P
610418	WDFY2
610419	DFNB68
610420	-
610421	KHDRBS3
610422	-
610423	PACS2
610424	-
610425	-
610426	-
610427	-
610428	COX18
610429	COX19
610430	-
610431	RNF167
610432	RNF125
610433	LY6G5B
610434	LY6G5C
610435	LY6G6C
610436	RTTN
610437	LY6G6E
610438	-
610439	-
610440	SGSM3
610441	-
610442	-
610443	-
610444	-
610445	-
610446	-
610447	SPRN
610448	-
610449	MTCH1
610450	LYPD1
610451	TBCEL
610452	-
610453	HGSNAT
610454	LZTS2
610455	-
610456	SAMD9
610457	SMPD4
610458	LZIC
610459	PRR13
610460	-
610461	RTN4RL1
610462	RTN4RL2
610463	NUS1
610464	GPR156
610465	ACSF2
610466	LIX1
610467	PTPLA
610468	IFI44
610469	AP3M2
610470	TRPT1
610471	VASH2
610472	LPCAT1
610473	LPGAT1
610474	-
610475	-
610476	-
610477	TMPRSS9
610478	-
610479	SRFBP1
610480	LEMD1
610481	SHD
610482	SHE
610483	-
610484	-
610485	LINC00312
610486	LRRC4
610487	KHDRBS2
610488	TTC9
610489	-
610490	-
610491	SLAIN1
610492	SLAIN2
610493	DIXDC1
610494	DCAF6
610495	IFFO1
610496	ARHGAP29
610497	BRE
610498	-
610499	RAPGEF6
610500	ANKHD1
610501	NBPF1
610502	RTN4IP1
610503	CDIP1
610504	-
610505	-
610506	PAF1
610507	LEO1
610508	-
610509	RIC3
610510	BORA
610511	SEC23A
610512	SEC23B
610513	ATP13A2
610514	JADE1
610515	JADE2
610516	GLYCTK
610517	CNTNAP3
610518	CNTNAP4
610519	CNTNAP5
610520	CD300LG
610521	KCTD12
610522	C5orf38
610523	CEP41
610524	ERVFRD-1
610525	NT5C1A
610526	NT5C1B
610527	TMX1
610528	CHD8
610529	TUSC1
610530	TRIM41
610531	FAM126A
610532	-
610533	WWC1
610534	DCPS
610535	GLC1M
610536	-
610537	DPP7
610538	UBE2T
610539	-
610540	GNAS-AS1
610541	PPP1R3B
610542	-
610543	-
610544	IGFL1
610545	IGFL2
610546	IGFL3
610547	IGFL4
610548	AQR
610549	-
610550	MAT1A
610551	-
610552	UBA5
610553	UFM1
610554	UFC1
610555	C1GALT1
610556	HAR1A
610557	HAR1B
610558	MAPKAP1
610559	RASSF4
610560	PRSS36
610561	PRSS53
610562	ZC3H12A
610563	KPNA6
610564	PDSS2
610565	DNAL4
610566	MIR146A
610567	MIR146B
610568	ZNF687
610569	USP24
610570	USP40
610571	FKBP11
610572	MARVELD2
610573	RSPO4
610574	RSPO3
610575	RSPO2
610576	ARHGAP9
610577	ARHGAP12
610578	ARHGAP15
610579	RCSD1
610580	PIM3
610581	COPG2IT1
610582	-
610583	ANKRD6
610584	TRIM67
610585	ARHGAP22
610586	ARHGAP24
610587	ARHGAP25
610588	DDN
610589	ARHGAP11A
610590	ARHGAP23
610591	ARHGAP27
610592	ARHGAP28
610593	MAP6D1
610594	FNIP1
610595	FLAD1
610596	BOP1
610597	GRWD1
610598	PRCD
610599	-
610600	-
610601	KLK15
610602	ALKBH2
610603	ALKBH3
610604	KIR3DP1
610605	CPEB2
610606	CPEB3
610607	CPEB4
610608	GINS1
610609	GINS2
610610	GINS3
610611	GINS4
610612	-
610613	CYP11B1
610614	TBRG1
610615	RABL6
610616	ANKRD12
610617	DTL
610618	-
610619	F12
610620	ADPRHL1
610621	INTU
610622	FUZ
610623	-
610624	ADPRHL2
610625	ART5
610626	PPAPDC1B
610627	A2ML1
610628	-
610629	-
610630	PTPN20A
610631	PTPN20B
610632	MICU2
610633	MICU3
610634	-
610635	CTHRC1
610636	MIR27B
610637	5-Mar
610638	IGSF5
610639	GRID2IP
610640	YTHDF2
610641	TUT1
610642	ERP27
610643	KIAA1524
610644	-
610645	CIB3
610646	CIB4
610647	NAT8L
610648	CUX2
610649	-
610650	ADRM1
610651	-
610652	PDE10A
610653	RRP1
610654	RRP1B
610655	-
610656	CCBL2
610657	KIAA0196
610658	TRIM29
610659	GRID1
610660	GLYR1
610661	NGLY1
610662	PIGY
610663	SMYD2
610664	KIAA0100
610665	FCGR3B
610666	NRSN2
610667	UCHL5
610668	INSC
610669	TNIP2
610670	CYP2U1
610671	ZNF628
610672	NACC1
610673	NAIF1
610674	SPEF1
610675	USE1
610676	-
610677	LSM14A
610678	-
610679	CDK14
610680	-
610681	PFKM
610682	-
610683	BBS12
610684	CTDNEP1
610685	-
610686	UBXN2B
610687	-
610688	-
610689	PAPPA-AS1
610690	HIBCH
610691	PRUNE2
610692	HSPB7
610693	HYLS1
610694	PGPEP1
610695	HSPB6
610696	KIAA0101
610697	PDZD2
610698	-
610699	ZFAND2A
610700	HTRA4
610701	HSPA12A
610702	HSPA12B
610703	HSPH1
610704	PHB2
610705	CD300LB
610706	-
610707	PSORS8
610708	OPA5
610709	TSSK1B
610710	TSSK2
610711	TSSK4
610712	TSSK6
610713	-
610714	PKN3
610715	HEMGN
610716	TIPIN
610717	-
610718	MIR195
610719	MIR199A1
610720	MIR199A2
610721	MIR214
610722	-
610723	MIR23B
610724	MIR24-2
610725	-
610726	TRUB1
610727	TRUB2
610728	SMPDL3A
610729	WDR92
610730	CCT6B
610731	ANKRD7
610732	TTC12
610733	-
610734	ANKRD2
610735	MYOZ3
610736	ANKRD23
610737	KSR2
610738	-
610739	TNRC6A
610740	TNRC6B
610741	TNRC6C
610742	MOV10
610743	-
610744	-
610745	STRA6
610746	DOLK
610747	SAMD4A
610748	USP28
610749	KLHL31
610750	ZCRB1
610751	PRTFDC1
610752	UST
610753	-
610754	WAPAL
610755	-
610756	-
610757	CCL4L2
610758	-
610759	-
610760	-
610761	-
610762	-
610763	NANP
610764	BZRAP1
610765	-
610766	MNS1
610767	ATG16L1
610768	-
610769	NOC3L
610770	NOC2L
610771	CHD5
610772	NKX6-3
610773	-
610774	CNPY3
610775	C12orf5
610776	DRAM1
610777	NGDN
610778	GNB1L
610779	NUBP2
610780	LSG1
610781	GMPR2
610782	MIR29A
610783	MIR29B1
610784	MIR29C
610785	PDIK1L
610786	SRCIN1
610787	PRAC2
610788	SLC35B2
610789	PDRG1
610790	SLC35B1
610791	SLC43A2
610792	SLC22A25
610793	SLC25A30
610794	ZSCAN31
610795	SORBS3
610796	SLC25A31
610797	-
610798	-
610799	-
610800	ATG10
610801	SLC41A1
610802	SLC41A2
610803	SLC41A3
610804	SLC35D1
610805	-
610806	TBC1D3C
610807	-
610808	-
610809	TBC1D3F
610810	TBC1D3G
610811	TBC1D3H
610812	HYDIN
610813	HYDIN2
610814	-
610815	SLC25A32
610816	SLC25A33
610817	SLC25A34
610818	SLC25A35
610819	SLC25A38
610820	SLC25A39
610821	SLC25A40
610822	SLC25A41
610823	SLC25A42
610824	SLC25A44
610825	SLC25A45
610826	SLC25A46
610827	ZNF335
610828	-
610829	-
610830	-
610831	TBC1D10C
610832	-
610833	NAA20
610834	NAA50
610835	NARG2
610836	-
610837	BCL2L12
610838	-
610839	-
610840	-
610841	STIM2
610842	-
610843	UQCR10
610844	SPG11
610845	SLC35B3
610846	LRRC10
610847	ZNF322
610848	REP15
610849	TTLL6
610850	XAB2
610851	AP1AR
610852	-
610853	AHCTF1
610854	-
610855	ANKRD26
610856	ANKRD30A
610857	MUCL1
610858	C14orf166
610859	RLTPR
610860	AGL
610861	SYNE3
610862	DEGS2
610863	GNB4
610864	FLVCR1-AS1
610865	FLVCR2
610866	UCKL1
610867	LRRTM1
610868	LRRTM2
610869	LRRTM3
610870	LRRTM4
610871	-
610872	RNF19B
610873	-
610874	SPATC1
610875	PPP6R1
610876	HACE1
610877	PPP6R2
610878	-
610879	PPP6R3
610880	C11orf24
610881	SUV420H1
610882	SSNA1
610883	-
610884	C19orf40
610885	EME1
610886	EME2
610887	POLN
610888	-
610889	IPO11
610890	RGS7BP
610891	FAM102A
610892	SYT14L
610893	CHMP2A
610894	NRG4
610895	WFIKKN2
610896	-
610897	CHMP4B
610898	-
610899	CHMP4C
610900	CHMP5
610901	CHMP6
610902	VTA1
610903	VPS36
610904	SNF8
610905	-
610906	-
610907	VPS25
610908	-
610909	MCMBP
610910	-
610911	ARHGAP31
610912	AMTN
610913	-
610914	ENOX1
610915	-
610916	NSUN2
610917	RAB34
610918	-
610919	MTG2
610920	GTPBP10
610921	-
610922	NPAP1
610923	SLC35B4
610924	RBCK1
610925	IL17RC
610926	-
610927	-
610928	SOX17
610929	ORAI2
610930	ORAI3
610931	ZFAT
610932	TWF1
610933	LRSAM1
610934	NOBOX
610935	ZACN
610936	PSAT1
610937	RPGRIP1L
610938	-
610939	MIR192
610940	MIR194-1
610941	MIR194-2
610942	MIR204
610943	MIR215
610944	MIR216A
610945	MIR296
610946	MIR133B
610947	-
610948	-
610949	SYT14
610950	SYT16
610951	-
610952	CRNKL1
610953	PIF1
610954	-
610955	TRAPPC3
610956	DARS2
610957	YARS2
610958	AGPAT9
610959	MIR376A1
610960	MIR376A2
610961	MIR376B
610962	SMG5
610963	SMG6
610964	SMG7
610965	-
610966	FTO
610967	-
610968	-
610969	TRAPPC1
610970	TRAPPC2L
610971	TRAPPC4
610972	AJAP1
610973	MPP7
610974	ZNF521
610975	SEBOX
610976	APOBEC3H
610977	MFSD10
610978	-
610979	PPIP5K1
610980	KCNQ1DN
610981	WBP2NL
610982	INF2
610983	MIR376C
610984	-
610985	UEVLD
610986	LRRK1
610987	ASAH2B
610988	-
610989	LMTK2
610990	PPP1R18
610991	OBSL1
610992	-
610993	USP44
610994	TMEM189
610995	PCYOX1
610996	DTD1
610997	-
610998	METRN
610999	EPC1
611000	EPC2
611001	MEAF6
611002	TMEM204
611003	-
611004	-
611005	MEX3C
611006	ISCA1
611007	MEX3A
611008	MEX3B
611009	MEX3D
611010	GINGF4
611011	TMEM259
611012	RGSL1
611013	-
611014	-
611015	-
611016	-
611017	TYSND1
611018	PAIP2B
611019	ATP6V0E2
611020	MIR21
611021	NMD3
611022	-
611023	TRMT5
611024	ZNF667
611025	ENKUR
611026	FA2H
611027	SHCBP1
611028	TMEM30A
611029	TMEM30B
611030	TMEM30C
611031	-
611032	SPATA17
611033	C11orf21
611034	SLC17A3
611035	APLF
611036	SLC2A13
611037	SLC25A26
611038	-
611039	SLC2A14
611040	-
611041	TRIM47
611042	LELP1
611043	LIN28A
611044	LIN28B
611045	G6PC3
611046	-
611047	RAET1L
611048	PPP1R15A
611049	SLC17A2
611050	LUZP6
611051	CCDC50
611052	SETD1A
611053	RUSC2
611054	PPFIA1
611055	SETD1B
611056	SCLY
611057	-
611058	PEX5L
611059	WDR82
611060	SETBP1
611061	FAM20C
611062	FAM20A
611063	FAM20B
611064	-
611065	PPM1K
611066	PHLPP2
611067	-
611068	SNORD43
611069	-
611070	SNORD83A
611071	SNORD83B
611072	DNAJC24
611073	-
611074	BSX
611075	DPH5
611076	NT5DC3
611077	CHCHD4
611078	CBWD1
611079	CBWD2
611080	CBWD3
611081	-
611082	MIAT
611083	ADHFE1
611084	FOXD4L1
611085	FOXD4L2
611086	FOXD4L3
611087	-
611088	CCDC65
611089	MTMR14
611090	-
611091	-
611092	-
611093	-
611094	MRT8
611095	MRT9
611096	MRT10
611097	MRT11
611098	STEAP4
611099	PDIA6
611100	-
611101	PLEKHG5
611102	-
611103	ACAD9
611104	FGD4
611105	-
611106	ZC3H12D
611107	MRT4
611108	VWC2
611109	-
611110	MAP3K7CL
611111	DPPA5
611112	DACT3
611113	CEMP1
611114	MIR150
611115	VWCE
611116	MIR208A
611117	PPME1
611118	NARFL
611119	KLHL7
611120	SPTLC3
611121	CLMN
611122	ANKRD28
611123	EPHA10
611124	MFSD8
611125	DSEL
611126	-
611127	UBL4B
611128	MDGA2
611129	WBP1L
611130	CHMP7
611131	-
611132	RBKS
611133	SNORD82
611134	-
611135	KLB
611136	-
611137	PSMB11
611138	STRBP
611139	-
611140	TELO2
611141	MIB2
611142	CKAP5
611143	FAM175A
611144	FAM175B
611145	SLC30A8
611146	SLC30A10
611147	-
611148	SLC30A6
611149	SLC30A7
611150	ATXN10
611151	TRMT2A
611152	-
611153	XPA
611154	-
611155	-
611156	ERMP1
611157	MRGBP
611158	KRT77
611159	KRT78
611160	KRT79
611161	KRT80
611162	-
611163	TOX2
611164	ARGFX
611165	DPRX
611166	TPRX1
611167	TPRXL
611168	DUXA
611169	CATSPERB
611170	SAMD9L
611171	KIAA1598
611172	MIR34A
611173	MIR375
611174	-
611175	OLA1
611176	JKAMP
611177	IFT80
611178	GALP
611179	SHROOM1
611180	NELFB
611181	ACAD10
611182	-
611183	BRK1
611184	PIEZO1
611185	-
611186	MIR9-1
611187	MIR9-2
611188	MIR9-3
611189	MIR197
611190	MIR346
611191	MIR125A
611192	ANKRD11
611193	RRP15
611194	RUFY3
611195	JAKMIP1
611196	ZMIZ2
611197	JAKMIP2
611198	JAKMIP3
611199	DNTTIP2
611200	TDRD6
611201	KLHL9
611202	ASAH2
611203	DNAJC5
611204	CCDC88C
611205	CCDC88B
611206	DNAJC9
611207	DNAJC1
611208	HNRNPLL
611209	-
611210	PBK
611211	RELT
611212	RELL1
611213	RELL2
611214	TSR1
611215	PWRN1
611216	UBXN4
611217	PWRN2
611218	GSDMA
611219	UNC45A
611220	UNC45B
611221	GSDMB
611222	-
611223	AKT3
611224	SUCLG1
611225	-
611226	ARMC3
611227	HVCN1
611228	-
611229	ERLEC1
611230	NCAPH2
611231	CLDN8
611232	CLDN12
611233	CDNF
611234	FAM84A
611235	TMEM38A
611236	TMEM38B
611237	BTBD9
611238	CHCHD7
611239	GPRIN1
611240	GPRIN2
611241	GPRIN3
611242	-
611243	TYW1
611244	TRMT12
611245	TYW3
611246	LCMT2
611247	-
611248	KLHDC3
611249	MIRLET7B
611250	MIRLET7E
611251	PTCHD2
611252	SPG32
611253	KIF27
611254	KIF7
611255	NOXA1
611256	NOXO1
611257	TMEM132D
611258	TDRD7
611259	CDKAL1
611260	THNSL1
611261	THNSL2
611262	DOHH
611263	-
611264	CENPW
611265	HELZ2
611266	POTEKP
611267	OR51E1
611268	OR51E2
611269	NOM1
611270	NAPB
611271	KIF18A
611272	ZKSCAN5
611273	SKOR1
611274	GLC1N
611275	BNIPL
611276	GLC1H
611277	-
611278	KIF12
611279	KIF14
611280	KLHDC2
611281	KLHDC1
611282	DNMBP
611283	-
611284	-
611285	KCTD5
611286	RTCA
611287	CNIH1
611288	CNIH2
611289	LRG1
611290	NHEJ1
611291	-
611292	CLVS1
611293	CCDC86
611294	ONECUT3
611295	KLHL24
611296	ANXA2R
611297	OSR2
611298	KIAA1324
611299	G2E3
611300	LARP6
611301	C17orf70
611302	-
611303	CLEC16A
611304	TMEM159
611305	ABLIM3
611306	SCARA5
611307	-
611308	-
611309	C10orf10
611310	PSTK
611311	-
611312	CRNN
611313	ARMS2
611314	HMGN2P46
611315	ZSCAN20
611316	SLC12A8
611317	PIK3R5
611318	MED12L
611319	IFI27L2
611320	IFI27L1
611321	CLSTN1
611322	DNAJA2
611323	CLSTN2
611324	CLSTN3
611325	TBRG4
611326	CCPG1
611327	DNAJB4
611328	DNAJB5
611329	SCARNA18
611330	SNORA12
611331	SNORA74B
611332	DNAJB6
611333	SNORA45
611334	SNORA81
611335	SNORA5C
611336	DNAJB7
611337	DNAJB8
611338	ATG4B
611339	ATG4C
611340	ATG4D
